#3 16/03/2020 13:05:06	VGrid high warning 252.59 V on phase 1

#3 16/03/2020 13:00:15	VGrid high warning 252.5 V on phase 1

#3 16/03/2020 12:55:02	VGrid high warning 251.91 V on phase 1

#3 16/03/2020 12:50:22	VGrid high warning 253.63 V on phase 1

#3 16/03/2020 12:45:02	VGrid high warning 252.97 V on phase 1

#3 16/03/2020 12:30:30	VGrid high warning 251.28 V on phase 1

#3 16/03/2020 12:25:35	VGrid high warning 252.7 V on phase 1

#3 16/03/2020 12:20:30	VGrid high warning 252.15 V on phase 1

#3 16/03/2020 12:15:26	VGrid high warning 253.02 V on phase 1

#3 16/03/2020 12:10:26	VGrid high warning 252.09 V on phase 1

#3 16/03/2020 12:05:05	VGrid high warning 251.84 V on phase 1

#3 16/03/2020 12:00:31	VGrid high warning 254.56 V on phase 1

#3 16/03/2020 11:55:02	VGrid high warning 253.54 V on phase 1

#3 16/03/2020 11:50:06	VGrid high warning 252.37 V on phase 1

#3 16/03/2020 11:45:25	VGrid high warning 253.18 V on phase 1

#3 16/03/2020 11:40:20	VGrid high warning 253.27 V on phase 1

#3 16/03/2020 11:35:01	VGrid high warning 251.08 V on phase 1

#3 16/03/2020 11:30:30	VGrid high warning 250.6 V on phase 1

#3 16/03/2020 11:25:21	VGrid high warning 251.06 V on phase 1

#3 16/03/2020 11:20:00	VGrid high warning 252.83 V on phase 1

#3 16/03/2020 11:15:04	VGrid high warning 252.93 V on phase 1

#3 16/03/2020 11:10:00	VGrid high warning 252.5 V on phase 1

#3 16/03/2020 11:05:23	VGrid high warning 250.71 V on phase 1

#3 16/03/2020 11:00:33	VGrid high warning 250.04 V on phase 1

#3 16/03/2020 10:55:21	VGrid high warning 251.64 V on phase 1

#3 16/03/2020 10:50:26	VGrid high warning 251.18 V on phase 1

#3 16/03/2020 10:45:26	VGrid high warning 250.53 V on phase 1

#3 16/03/2020 10:40:06	VGrid high warning 252.01 V on phase 1

#3 16/03/2020 10:35:46	VGrid high warning 251.26 V on phase 1

#3 16/03/2020 10:30:01	VGrid high warning 251.7 V on phase 1

#3 16/03/2020 10:25:23	VGrid high warning 251.78 V on phase 1

#3 16/03/2020 10:20:16	VGrid high warning 253.26 V on phase 1

#3 16/03/2020 10:15:02	VGrid high warning 252.55 V on phase 1

#3 16/03/2020 10:05:08	VGrid high warning 253.4 V on phase 1

#3 16/03/2020 10:00:00	VGrid high warning 251.84 V on phase 1

#3 16/03/2020 09:55:25	VGrid high warning 252.67 V on phase 1

#3 16/03/2020 09:50:21	VGrid high warning 253 V on phase 1

#3 16/03/2020 09:40:03	VGrid high warning 251.04 V on phase 1

#3 16/03/2020 09:35:23	VGrid high warning 250.58 V on phase 1

#3 16/03/2020 09:25:18	VGrid high warning 250.9 V on phase 1

#3 16/03/2020 09:20:21	VGrid high warning 251.09 V on phase 1

#3 16/03/2020 09:15:03	VGrid high warning 250.7 V on phase 1

#3 16/03/2020 09:10:02	VGrid high warning 251.94 V on phase 1

#3 16/03/2020 09:05:25	VGrid high warning 251.24 V on phase 1

#3 16/03/2020 09:00:02	VGrid high warning 250.47 V on phase 1

#3 16/03/2020 08:55:16	VGrid high warning 250.82 V on phase 1

#3 16/03/2020 08:25:21	VGrid high warning 251.06 V on phase 1

#3 16/03/2020 08:15:11	VGrid high warning 251.09 V on phase 1

#3 16/03/2020 08:10:15	VGrid high warning 250.1 V on phase 1

#3 16/03/2020 08:05:18	VGrid high warning 250.32 V on phase 1

#3 16/03/2020 06:54:50	Sync. inverter time

#3 16/03/2020 05:55:12	Clean up

#* 16/03/2020 05:49:05	123Solar awake

#* 15/03/2020 17:54:04	123Solar asleep

#3 15/03/2020 16:06:39	VGrid high warning 250.56 V on phase 1

#3 15/03/2020 16:01:38	VGrid high warning 251.82 V on phase 1

#3 15/03/2020 15:56:21	VGrid high warning 250.16 V on phase 1

#* 15/03/2020 15:50:25	123Solar awake

#* 15/03/2020 15:50:24	Starting 123Solar (1356)

#3 15/03/2020 15:44:37	VGrid high warning 251.64 V on phase 1

#3 15/03/2020 15:40:39	Connection restored

#3 15/03/2020 15:39:30	Connection lost

#3 15/03/2020 15:39:30 
Alarm 1:               Grid Fail W003
Alarm 2:               Grid Fail W003
Alarm 3:               Grid Fail W003
Alarm 4:               Grid Fail W003

#3 15/03/2020 15:39:30	VGrid high warning 250.56 V on phase 1

#3 15/03/2020 15:34:50	Missing 5' sample

#3 15/03/2020 15:34:00	Connection lost

#3 15/03/2020 15:29:59	Missing 5' sample

#3 15/03/2020 15:29:00	Connection lost

#3 15/03/2020 15:25:03	Missing 5' sample

#3 15/03/2020 15:24:00	Connection lost

#3 15/03/2020 15:20:06	Missing 5' sample

#3 15/03/2020 15:19:00	Connection lost

#3 15/03/2020 15:15:03	Missing 5' sample

#3 15/03/2020 15:14:00	Connection lost

#3 15/03/2020 15:09:59	Missing 5' sample

#3 15/03/2020 15:09:00	Connection lost

#3 15/03/2020 15:05:00	Missing 5' sample

#3 15/03/2020 15:04:00	Connection lost

#3 15/03/2020 15:00:06	Missing 5' sample

#3 15/03/2020 14:59:00	Connection lost

#3 15/03/2020 14:55:06	Missing 5' sample

#3 15/03/2020 14:54:03	VGrid high warning 250.56 V on phase 1

#3 15/03/2020 14:49:19	VGrid high warning 250.83 V on phase 1

#3 15/03/2020 14:45:06	Missing 5' sample

#3 15/03/2020 14:39:06	VGrid high warning 251.85 V on phase 1

#3 15/03/2020 14:34:30	VGrid high warning 252.38 V on phase 1

#3 15/03/2020 14:29:06	VGrid high warning 250.95 V on phase 1

#3 15/03/2020 14:19:38	VGrid high warning 250.35 V on phase 1

#3 15/03/2020 14:14:23	VGrid high warning 251.85 V on phase 1

#3 15/03/2020 14:09:00	VGrid high warning 252.95 V on phase 1

#3 15/03/2020 14:04:21	VGrid high warning 252.09 V on phase 1

#3 15/03/2020 13:59:24	VGrid high warning 253.97 V on phase 1

#3 15/03/2020 13:54:30	VGrid high warning 252.98 V on phase 1

#3 15/03/2020 13:49:24	VGrid high warning 251.24 V on phase 1

#3 15/03/2020 13:44:08	VGrid high warning 250.87 V on phase 1

#3 15/03/2020 13:39:12	VGrid high warning 253.9 V on phase 1

#3 15/03/2020 13:34:24	VGrid high warning 253.46 V on phase 1

#3 15/03/2020 13:29:03	VGrid high warning 252.47 V on phase 1

#3 15/03/2020 13:24:30	VGrid high warning 253.16 V on phase 1

#3 15/03/2020 13:19:11	VGrid high warning 252.25 V on phase 1

#3 15/03/2020 13:14:39	VGrid high warning 251.01 V on phase 1

#3 15/03/2020 13:09:24	VGrid high warning 251.97 V on phase 1

#3 15/03/2020 13:04:25	VGrid high warning 250.83 V on phase 1

#3 15/03/2020 12:59:19	VGrid high warning 251.88 V on phase 1

#3 15/03/2020 12:54:15	VGrid high warning 252.51 V on phase 1

#3 15/03/2020 12:49:18	VGrid high warning 252.24 V on phase 1

#3 15/03/2020 12:44:04	VGrid high warning 251.4 V on phase 1

#3 15/03/2020 12:39:22	VGrid high warning 251.78 V on phase 1

#3 15/03/2020 12:34:22	VGrid high warning 252.1 V on phase 1

#3 15/03/2020 12:29:21	VGrid high warning 251.13 V on phase 1

#3 15/03/2020 12:24:17	VGrid high warning 251.42 V on phase 1

#3 15/03/2020 12:19:23	VGrid high warning 250.4 V on phase 1

#3 15/03/2020 12:14:14	VGrid high warning 250.49 V on phase 1

#3 15/03/2020 12:09:12	VGrid high warning 251.42 V on phase 1

#3 15/03/2020 12:04:20	VGrid high warning 252.65 V on phase 1

#3 15/03/2020 11:59:16	VGrid high warning 252.37 V on phase 1

#3 15/03/2020 11:54:15	VGrid high warning 253.02 V on phase 1

#3 15/03/2020 11:49:01	VGrid high warning 250.53 V on phase 1

#3 15/03/2020 11:44:04	VGrid high warning 252.78 V on phase 1

#3 15/03/2020 11:39:12	VGrid high warning 251.9 V on phase 1

#3 15/03/2020 11:34:29	VGrid high warning 252.09 V on phase 1

#3 15/03/2020 11:29:24	VGrid high warning 251.22 V on phase 1

#3 15/03/2020 11:24:18	VGrid high warning 252.29 V on phase 1

#3 15/03/2020 11:19:03	VGrid high warning 251.94 V on phase 1

#3 15/03/2020 11:14:13	VGrid high warning 252.28 V on phase 1

#3 15/03/2020 11:09:18	VGrid high warning 251.58 V on phase 1

#3 15/03/2020 11:04:11	VGrid high warning 250.09 V on phase 1

#3 15/03/2020 10:59:00	VGrid high warning 252.31 V on phase 1

#3 15/03/2020 10:54:11	VGrid high warning 252.46 V on phase 1

#3 15/03/2020 10:49:02	VGrid high warning 253.19 V on phase 1

#3 15/03/2020 10:44:34	VGrid high warning 252.39 V on phase 1

#3 15/03/2020 10:39:03	VGrid high warning 251.29 V on phase 1

#3 15/03/2020 10:34:21	VGrid high warning 252.02 V on phase 1

#3 15/03/2020 10:24:21	VGrid high warning 251.84 V on phase 1

#3 15/03/2020 10:14:25	VGrid high warning 250.01 V on phase 1

#3 15/03/2020 10:09:29	VGrid high warning 251.17 V on phase 1

#3 15/03/2020 10:04:22	VGrid high warning 252.29 V on phase 1

#3 15/03/2020 09:59:13	VGrid high warning 251.92 V on phase 1

#3 15/03/2020 09:54:27	VGrid high warning 251.58 V on phase 1

#3 15/03/2020 09:49:36	VGrid high warning 252.14 V on phase 1

#3 15/03/2020 09:44:16	VGrid high warning 252.28 V on phase 1

#3 15/03/2020 09:39:13	VGrid high warning 251.34 V on phase 1

#3 15/03/2020 09:34:13	VGrid high warning 251.99 V on phase 1

#3 15/03/2020 09:29:11	VGrid high warning 251.06 V on phase 1

#3 15/03/2020 09:24:16	VGrid high warning 251.62 V on phase 1

#3 15/03/2020 09:19:13	VGrid high warning 252.39 V on phase 1

#3 15/03/2020 09:14:00	VGrid high warning 253.11 V on phase 1

#3 15/03/2020 09:09:04	VGrid high warning 251.63 V on phase 1

#3 15/03/2020 09:04:18	VGrid high warning 251.78 V on phase 1

#3 15/03/2020 08:59:09	VGrid high warning 250.89 V on phase 1

#3 15/03/2020 08:54:23	VGrid high warning 251.78 V on phase 1

#3 15/03/2020 08:44:31	VGrid high warning 250.37 V on phase 1

#3 15/03/2020 07:45:07	Sync. inverter time

#* 15/03/2020 07:07:48	Starting 123Solar (25951)

#* 15/03/2020 07:07:46	Stopping 123Solar (25280)

#3 15/03/2020 06:44:54	Clean up

#* 15/03/2020 06:44:32	Starting 123Solar (25280)

#* 15/03/2020 06:44:30	Stopping 123Solar (19341)

#3 15/03/2020 06:42:05	Connection lost

#3 15/03/2020 06:40:08	Missing 5' sample

#3 15/03/2020 06:37:05	Connection lost

#3 15/03/2020 06:35:05	Missing 5' sample

#3 15/03/2020 06:32:01	Connection lost

#3 15/03/2020 06:30:05	Missing 5' sample

#3 15/03/2020 06:27:02	Connection lost

#3 15/03/2020 06:25:42	Missing 5' sample

#3 15/03/2020 06:20:03	Missing 5' sample

#3 15/03/2020 06:15:03	Missing 5' sample

#3 15/03/2020 06:10:37	Missing 5' sample

#3 15/03/2020 06:05:35	Missing 5' sample

#3 15/03/2020 06:00:07	Missing 5' sample

#3 15/03/2020 05:55:31	Missing 5' sample

#* 15/03/2020 05:51:12	123Solar awake

#* 14/03/2020 20:08:11	Starting 123Solar (19341)

#* 14/03/2020 20:08:06	Stopping 123Solar (1169)

