#1 18/03/2020 15:55:20	Riso warning 7.1 Mohm

#1 18/03/2020 15:50:09	Riso warning 7.1 Mohm

#1 18/03/2020 15:45:01	Riso warning 7.1 Mohm

#1 18/03/2020 15:40:07	Riso warning 7.1 Mohm

#1 18/03/2020 15:35:22	Riso warning 7.1 Mohm

#1 18/03/2020 15:30:04	Riso warning 7.1 Mohm

#1 18/03/2020 15:25:00	Riso warning 7.1 Mohm

#1 18/03/2020 15:20:23	Riso warning 7.1 Mohm

#1 18/03/2020 15:15:21	Riso warning 7.1 Mohm

#1 18/03/2020 15:10:06	Riso warning 7.1 Mohm

#1 18/03/2020 15:05:08	Riso warning 7.1 Mohm

#1 18/03/2020 15:00:22	Riso warning 7.1 Mohm

#1 18/03/2020 14:55:06	Riso warning 7.1 Mohm

#1 18/03/2020 14:50:07	Riso warning 7.1 Mohm

#1 18/03/2020 14:45:23	Riso warning 7.1 Mohm

#1 18/03/2020 14:40:19	Riso warning 7.1 Mohm

#1 18/03/2020 14:35:17	Riso warning 7.1 Mohm

#1 18/03/2020 14:30:24	Riso warning 7.1 Mohm

#1 18/03/2020 14:25:08	Riso warning 7.1 Mohm

#1 18/03/2020 14:20:09	Riso warning 7.1 Mohm

#1 18/03/2020 14:15:19	Riso warning 7.1 Mohm

#1 18/03/2020 14:10:24	Riso warning 7.1 Mohm

#1 18/03/2020 14:05:24	Riso warning 7.1 Mohm

#1 18/03/2020 14:00:17	Riso warning 7.1 Mohm

#1 18/03/2020 13:55:01	Riso warning 7.1 Mohm

#1 18/03/2020 13:55:01	VGrid high warning 251.98 V on phase 1

#1 18/03/2020 13:50:18	Riso warning 7.1 Mohm

#1 18/03/2020 13:50:18	VGrid high warning 251.76 V on phase 1

#1 18/03/2020 13:45:01	Riso warning 7.1 Mohm

#1 18/03/2020 13:40:02	Riso warning 7.1 Mohm

#1 18/03/2020 13:40:02	VGrid high warning 250.34 V on phase 1

#1 18/03/2020 13:35:24	Riso warning 7.1 Mohm

#1 18/03/2020 13:35:24	VGrid high warning 251.11 V on phase 1

#1 18/03/2020 13:30:18	Riso warning 7.1 Mohm

#1 18/03/2020 13:30:18	VGrid high warning 250.93 V on phase 1

#1 18/03/2020 13:25:07	Riso warning 7.1 Mohm

#1 18/03/2020 13:25:07	VGrid high warning 250.61 V on phase 1

#1 18/03/2020 13:20:24	Riso warning 7.1 Mohm

#1 18/03/2020 13:15:22	Riso warning 7.1 Mohm

#1 18/03/2020 13:10:05	Riso warning 7.1 Mohm

#1 18/03/2020 13:10:05	VGrid high warning 250.12 V on phase 1

#1 18/03/2020 13:05:03	Riso warning 7.1 Mohm

#1 18/03/2020 13:05:03	VGrid high warning 250.47 V on phase 1

#1 18/03/2020 13:00:05	Riso warning 7.1 Mohm

#1 18/03/2020 13:00:05	VGrid high warning 251.03 V on phase 1

#1 18/03/2020 12:55:20	Riso warning 7.1 Mohm

#1 18/03/2020 12:55:20	VGrid high warning 250.28 V on phase 1

#1 18/03/2020 12:50:09	Riso warning 7.1 Mohm

#1 18/03/2020 12:50:09	VGrid high warning 250.81 V on phase 1

#1 18/03/2020 12:45:03	Riso warning 7.1 Mohm

#1 18/03/2020 12:40:03	Riso warning 7.1 Mohm

#1 18/03/2020 12:40:03	VGrid high warning 250.36 V on phase 1

#1 18/03/2020 12:35:20	Riso warning 7.1 Mohm

#1 18/03/2020 12:30:03	Riso warning 7.1 Mohm

#1 18/03/2020 12:25:03	Riso warning 7.1 Mohm

#1 18/03/2020 12:20:03	Riso warning 7.1 Mohm

#1 18/03/2020 12:15:07	Riso warning 7.1 Mohm

#1 18/03/2020 12:10:18	Riso warning 7.1 Mohm

#1 18/03/2020 12:05:06	Riso warning 7.1 Mohm

#1 18/03/2020 12:05:06	VGrid high warning 250.86 V on phase 1

#1 18/03/2020 12:00:05	Riso warning 7.1 Mohm

#1 18/03/2020 12:00:05	VGrid high warning 250.34 V on phase 1

#1 18/03/2020 11:55:21	Riso warning 7.1 Mohm

#1 18/03/2020 11:55:21	VGrid high warning 250.02 V on phase 1

#1 18/03/2020 11:50:05	Riso warning 7.1 Mohm

#1 18/03/2020 11:45:25	Riso warning 7.1 Mohm

#1 18/03/2020 11:40:07	Riso warning 7.1 Mohm

#1 18/03/2020 11:40:07	VGrid high warning 250.62 V on phase 1

#1 18/03/2020 11:35:25	Riso warning 7.1 Mohm

#1 18/03/2020 11:35:25	VGrid high warning 250.82 V on phase 1

#1 18/03/2020 11:30:17	Riso warning 7.1 Mohm

#1 18/03/2020 11:25:25	Riso warning 7.1 Mohm

#1 18/03/2020 11:20:20	Riso warning 7.1 Mohm

#1 18/03/2020 11:15:04	Riso warning 7.1 Mohm

#1 18/03/2020 11:10:02	Riso warning 7.1 Mohm

#1 18/03/2020 11:05:04	Riso warning 7.1 Mohm

#1 18/03/2020 11:00:07	Riso warning 7.1 Mohm

#1 18/03/2020 10:55:19	Riso warning 7.1 Mohm

#1 18/03/2020 10:50:05	Riso warning 7.1 Mohm

#1 18/03/2020 10:45:01	Riso warning 7.1 Mohm

#1 18/03/2020 10:40:23	Riso warning 7.1 Mohm

#1 18/03/2020 10:35:06	Riso warning 7.1 Mohm

#1 18/03/2020 10:30:05	Riso warning 7.1 Mohm

#1 18/03/2020 10:25:07	Riso warning 7.1 Mohm

#1 18/03/2020 10:20:11	Riso warning 7.1 Mohm

#1 18/03/2020 10:15:00	Riso warning 7.1 Mohm

#1 18/03/2020 10:10:09	Riso warning 7.1 Mohm

#1 18/03/2020 10:05:02	Riso warning 7.1 Mohm

#1 18/03/2020 10:00:03	Riso warning 7.1 Mohm

#1 18/03/2020 09:55:02	Riso warning 7.1 Mohm

#1 18/03/2020 09:50:12	Riso warning 7.1 Mohm

#1 18/03/2020 09:45:16	Riso warning 7.1 Mohm

#1 18/03/2020 09:40:17	Riso warning 7.1 Mohm

#1 18/03/2020 09:35:05	Riso warning 7.1 Mohm

#1 18/03/2020 09:30:12	Riso warning 7.1 Mohm

#1 18/03/2020 09:25:09	Riso warning 7.1 Mohm

#1 18/03/2020 09:20:01	Riso warning 7.1 Mohm

#1 18/03/2020 09:15:03	Riso warning 7.1 Mohm

#1 18/03/2020 09:10:03	Riso warning 7.1 Mohm

#1 18/03/2020 09:05:04	Riso warning 7.1 Mohm

#1 18/03/2020 09:00:02	Riso warning 7.1 Mohm

#1 18/03/2020 08:55:01	Riso warning 7.1 Mohm

#1 18/03/2020 08:50:09	Riso warning 7.1 Mohm

#1 18/03/2020 08:45:05	Riso warning 7.1 Mohm

#1 18/03/2020 08:40:11	Riso warning 7.1 Mohm

#1 18/03/2020 08:35:09	Riso warning 7.1 Mohm

#1 18/03/2020 08:30:00	Riso warning 7.1 Mohm

#1 18/03/2020 08:25:02	Riso warning 7.1 Mohm

#1 18/03/2020 08:20:03	Riso warning 7.1 Mohm

#1 18/03/2020 08:15:00	Riso warning 7.1 Mohm

#1 18/03/2020 08:10:02	Riso warning 7.1 Mohm

#1 18/03/2020 08:05:00	Riso warning 7.1 Mohm

#1 18/03/2020 08:00:00	Riso warning 7.1 Mohm

#1 18/03/2020 07:55:04	Riso warning 7.1 Mohm

#1 18/03/2020 07:50:01	Riso warning 7.1 Mohm

#1 18/03/2020 07:45:08	Riso warning 7.1 Mohm

#1 18/03/2020 07:40:09	Riso warning 7.1 Mohm

#1 18/03/2020 07:35:14	Riso warning 7.1 Mohm

#1 18/03/2020 07:30:11	Riso warning 7.1 Mohm

#1 18/03/2020 07:25:01	Riso warning 7.1 Mohm

#1 18/03/2020 07:20:03	Riso warning 7.1 Mohm

#1 18/03/2020 07:15:00	Riso warning 7.1 Mohm

#1 18/03/2020 07:10:13	Riso warning 7.1 Mohm

#1 18/03/2020 07:05:16	Riso warning 7.1 Mohm

#1 18/03/2020 07:00:21	Riso warning 7.1 Mohm

#1 18/03/2020 06:59:58	Sync. inverter time

#1 18/03/2020 06:55:12	Riso warning 7.1 Mohm

#1 18/03/2020 06:50:12	Riso warning 7.1 Mohm

#1 18/03/2020 06:45:09	Riso warning 7.1 Mohm

#1 18/03/2020 06:40:19	Riso warning 7.1 Mohm

#1 18/03/2020 06:35:09	Riso warning 7.1 Mohm

#1 18/03/2020 06:30:02	Riso warning 7.1 Mohm

#1 18/03/2020 06:25:14	Riso warning 7.1 Mohm

#1 18/03/2020 06:20:03	Riso warning 7.1 Mohm

#1 18/03/2020 06:15:00	Riso warning 7.1 Mohm

#1 18/03/2020 06:10:08	Riso warning 7.1 Mohm

#1 18/03/2020 06:05:01	Riso warning 7.1 Mohm

#* 18/03/2020 06:01:47	Starting 123Solar (4237)

#* 18/03/2020 06:01:44	Stopping 123Solar (1606)

#1 18/03/2020 06:00:08	Clean up log

#1 18/03/2020 05:57:13	Riso warning 7.1 Mohm

#1 18/03/2020 05:55:17	Missing 5' sample

#1 18/03/2020 05:49:57	Missing 5' sample

#* 18/03/2020 05:44:03	123Solar awake

#* 17/03/2020 17:57:02	123Solar asleep

#1 17/03/2020 17:18:24	Connection restored

#1 17/03/2020 17:15:03	Missing 5' sample

#1 17/03/2020 17:14:00	Connection lost

#1 17/03/2020 17:09:59	Missing 5' sample

#1 17/03/2020 17:09:00	Connection lost

#1 17/03/2020 17:05:03	Missing 5' sample

#1 17/03/2020 17:04:00	Connection lost

#1 17/03/2020 16:59:59	Missing 5' sample

#1 17/03/2020 16:59:00	Connection lost

#1 17/03/2020 16:55:03	Missing 5' sample

#1 17/03/2020 16:54:00	Connection lost

#1 17/03/2020 16:50:03	Missing 5' sample

#1 17/03/2020 16:49:00	Connection lost

#1 17/03/2020 16:44:59	Missing 5' sample

#1 17/03/2020 16:44:00	Connection lost

#1 17/03/2020 16:40:06	Missing 5' sample

#1 17/03/2020 16:39:00	Connection lost

#1 17/03/2020 16:34:59	Missing 5' sample

#1 17/03/2020 16:34:00	Connection lost

#1 17/03/2020 16:30:03	Missing 5' sample

#1 17/03/2020 16:29:00	Connection lost

#1 17/03/2020 16:25:06	Missing 5' sample

#1 17/03/2020 16:24:00	Connection lost

#1 17/03/2020 16:19:59	Missing 5' sample

#1 17/03/2020 16:19:00	Connection lost

#1 17/03/2020 16:15:06	Missing 5' sample

#1 17/03/2020 16:14:00	Connection lost

#1 17/03/2020 16:09:59	Missing 5' sample

#1 17/03/2020 16:09:00	Connection lost

#* 17/03/2020 16:03:09	123Solar awake

#* 17/03/2020 16:03:08	Starting 123Solar (1606)

#* 17/03/2020 15:39:07	Starting 123Solar (29160)

#* 17/03/2020 15:39:05	Stopping 123Solar (1356)

#1 17/03/2020 15:31:37	VGrid high warning 250.29 V on phase 1

#1 17/03/2020 07:00:27	Sync. inverter time

#1 17/03/2020 06:05:07 
Alarm 1:               Bulk UV W011
Alarm 2:               Bulk UV W011
Alarm 3:               Bulk UV W011
Alarm 4:               Bulk UV W011

#1 17/03/2020 06:00:07	Clean up log

#* 17/03/2020 05:47:02	123Solar awake

#* 16/03/2020 17:55:01	123Solar asleep

#1 16/03/2020 15:19:03	VGrid high warning 250.05 V on phase 1

#1 16/03/2020 13:39:02	VGrid high warning 251.42 V on phase 1

#1 16/03/2020 13:34:22	VGrid high warning 250.88 V on phase 1

#1 16/03/2020 13:14:29	VGrid high warning 250.77 V on phase 1

#1 16/03/2020 13:04:13	VGrid high warning 250.05 V on phase 1

#1 16/03/2020 12:59:14	VGrid high warning 250.48 V on phase 1

#1 16/03/2020 12:44:08	VGrid high warning 250.21 V on phase 1

#1 16/03/2020 12:04:07	VGrid high warning 250.75 V on phase 1

#1 16/03/2020 11:59:09	VGrid high warning 251.44 V on phase 1

#1 16/03/2020 11:54:08	VGrid high warning 251.18 V on phase 1

#1 16/03/2020 11:49:05	VGrid high warning 250.17 V on phase 1

#1 16/03/2020 11:44:13	VGrid high warning 250.16 V on phase 1

#1 16/03/2020 11:14:14	VGrid high warning 250.63 V on phase 1

#1 16/03/2020 10:29:00	VGrid high warning 250.05 V on phase 1

#1 16/03/2020 10:19:04	VGrid high warning 250.23 V on phase 1

#1 16/03/2020 10:09:01	VGrid high warning 250.36 V on phase 1

#1 16/03/2020 10:04:02	VGrid high warning 250.05 V on phase 1

#1 16/03/2020 09:59:20	VGrid high warning 250.04 V on phase 1

#1 16/03/2020 09:54:20	VGrid high warning 250.06 V on phase 1

#1 16/03/2020 09:49:19	VGrid high warning 250.55 V on phase 1

#1 16/03/2020 07:00:27	Sync. inverter time

#1 16/03/2020 06:04:27 
Alarm 1:               Bulk UV W011
Alarm 2:               Bulk UV W011
Alarm 3:               Bulk UV W011
Alarm 4:               Bulk UV W011

#1 16/03/2020 05:59:58	Clean up log

#* 16/03/2020 05:49:05	123Solar awake

#* 15/03/2020 17:54:04	123Solar asleep

#* 15/03/2020 15:50:25	123Solar awake

#* 15/03/2020 15:50:24	Starting 123Solar (1356)

#1 15/03/2020 15:37:03	Connection restored

#1 15/03/2020 15:30:03	Connection lost

#1 15/03/2020 15:30:03	Missing 5' sample

#1 15/03/2020 15:25:06	Connection lost

#1 15/03/2020 15:25:06	Missing 5' sample

#1 15/03/2020 15:20:09	Connection lost

#1 15/03/2020 15:19:59	Missing 5' sample

#1 15/03/2020 15:15:06	Connection lost

#1 15/03/2020 15:15:06	Missing 5' sample

#1 15/03/2020 15:10:03	Connection lost

#1 15/03/2020 15:10:03	Missing 5' sample

#1 15/03/2020 15:05:03	Connection lost

#1 15/03/2020 15:05:03	Missing 5' sample

#1 15/03/2020 15:00:09	Connection lost

#1 15/03/2020 14:59:59	Missing 5' sample

#1 15/03/2020 14:55:09	Connection lost

#1 15/03/2020 14:54:59	Missing 5' sample

#1 15/03/2020 14:47:55	Connection restored

#1 15/03/2020 14:45:09	Connection lost

#1 15/03/2020 14:44:59	Missing 5' sample

#1 15/03/2020 13:35:25	VGrid high warning 250.1 V on phase 1

#1 15/03/2020 13:25:09	VGrid high warning 250.03 V on phase 1

#1 15/03/2020 07:30:04	Sync. inverter time

#* 15/03/2020 07:07:48	Starting 123Solar (25951)

#* 15/03/2020 07:07:46	Stopping 123Solar (25280)

#* 15/03/2020 06:44:32	Starting 123Solar (25280)

#* 15/03/2020 06:44:30	Stopping 123Solar (19341)

#1 15/03/2020 06:30:08	Clean up

#1 15/03/2020 06:24:58	Missing 5' sample

#1 15/03/2020 06:20:06	Missing 5' sample

#1 15/03/2020 06:15:06	Missing 5' sample

#1 15/03/2020 06:09:53	Missing 5' sample

#1 15/03/2020 06:04:53	Missing 5' sample

#1 15/03/2020 06:00:10	Missing 5' sample

#1 15/03/2020 05:55:34	Missing 5' sample

#* 15/03/2020 05:51:12	123Solar awake

#* 14/03/2020 20:08:11	Starting 123Solar (19341)

#* 14/03/2020 20:08:06	Stopping 123Solar (1169)

#* 14/03/2020 17:52:06	123Solar asleep

#1 14/03/2020 15:30:05	VGrid high warning 250.01 V on phase 1

#1 14/03/2020 07:04:58	Sync. inverter time

#1 14/03/2020 06:10:07 
Alarm 1:               Bulk UV W011
Alarm 2:               Bulk UV W011
Alarm 3:               Bulk UV W011
Alarm 4:               Bulk UV W011

#1 14/03/2020 06:05:04	Clean up

#1 14/03/2020 05:59:56	Missing 5' sample

#1 14/03/2020 05:55:29	Missing 5' sample

#* 14/03/2020 05:53:02	123Solar awake

#* 13/03/2020 17:50:01	123Solar asleep

#1 13/03/2020 07:10:07	Sync. inverter time

#1 13/03/2020 06:15:08 
Alarm 1:               Bulk UV W011
Alarm 2:               Bulk UV W011
Alarm 3:               Bulk UV W011
Alarm 4:               Bulk UV W011

#1 13/03/2020 06:10:10	Clean up

#1 13/03/2020 06:05:32	Missing 5' sample

#1 13/03/2020 05:59:55	Missing 5' sample

#* 13/03/2020 05:55:04	123Solar awake

#* 12/03/2020 17:49:03	123Solar asleep

#1 12/03/2020 07:20:11	Sync. inverter time

#1 12/03/2020 06:25:01	Riso warning 7.6 Mohm

#1 12/03/2020 06:20:03	Clean up

#1 12/03/2020 06:10:31	Missing 5' sample

#1 12/03/2020 06:04:54	Missing 5' sample

#1 12/03/2020 06:00:27	Missing 5' sample

#* 12/03/2020 05:58:00	123Solar awake

#* 11/03/2020 17:47:00	123Solar asleep

#1 11/03/2020 17:30:20	Missing 5' sample

#1 11/03/2020 17:25:06	Missing 5' sample

#1 11/03/2020 17:20:23	Missing 5' sample

#1 11/03/2020 17:14:06	Riso warning 7.1 Mohm

#1 11/03/2020 17:09:03	Riso warning 7.1 Mohm

#1 11/03/2020 17:04:07	Riso warning 7.1 Mohm

#1 11/03/2020 16:59:01	Riso warning 7.1 Mohm

#1 11/03/2020 16:54:07	Riso warning 7.1 Mohm

#1 11/03/2020 16:49:08	Riso warning 7.1 Mohm

#1 11/03/2020 16:44:08	Riso warning 7.1 Mohm

#1 11/03/2020 16:39:00	Riso warning 7.1 Mohm

#1 11/03/2020 16:34:11	Riso warning 7.1 Mohm

#1 11/03/2020 16:29:15	Riso warning 7.1 Mohm

#1 11/03/2020 16:24:07	Riso warning 7.1 Mohm

#1 11/03/2020 16:19:11	Riso warning 7.1 Mohm

#1 11/03/2020 16:14:13	Riso warning 7.1 Mohm

#1 11/03/2020 16:09:06	Riso warning 7.1 Mohm

#1 11/03/2020 16:04:03	Riso warning 7.1 Mohm

#1 11/03/2020 15:59:00	Riso warning 7.1 Mohm

#1 11/03/2020 15:54:04	Riso warning 7.1 Mohm

#1 11/03/2020 15:49:09	Riso warning 7.1 Mohm

#1 11/03/2020 15:44:15	Riso warning 7.1 Mohm

#1 11/03/2020 15:39:02	Riso warning 7.1 Mohm

#1 11/03/2020 15:34:12	Riso warning 7.1 Mohm

#1 11/03/2020 15:29:01	Riso warning 7.1 Mohm

#1 11/03/2020 15:24:14	Riso warning 7.1 Mohm

#1 11/03/2020 15:19:13	Riso warning 7.1 Mohm

#1 11/03/2020 15:19:13	VGrid high warning 250.43 V on phase 1

#1 11/03/2020 15:14:02	Riso warning 7.1 Mohm

#1 11/03/2020 15:14:02	VGrid high warning 250.48 V on phase 1

#1 11/03/2020 15:09:04	Riso warning 7.1 Mohm

#1 11/03/2020 15:09:04	VGrid high warning 250.68 V on phase 1

#1 11/03/2020 15:04:00	Riso warning 7.1 Mohm

#1 11/03/2020 15:04:00	VGrid high warning 250.02 V on phase 1

#1 11/03/2020 14:59:15	Riso warning 7.1 Mohm

#1 11/03/2020 14:59:15	VGrid high warning 250.24 V on phase 1

#1 11/03/2020 14:54:09	Riso warning 7.1 Mohm

#1 11/03/2020 14:49:01	Riso warning 7.1 Mohm

#1 11/03/2020 14:44:05	Riso warning 7.1 Mohm

#1 11/03/2020 14:44:05	VGrid high warning 251.03 V on phase 1

#1 11/03/2020 14:39:10	Riso warning 7.1 Mohm

#1 11/03/2020 14:34:05	Riso warning 7.1 Mohm

#1 11/03/2020 14:34:05	VGrid high warning 250.51 V on phase 1

#1 11/03/2020 14:29:01	Riso warning 7.1 Mohm

#1 11/03/2020 14:24:06	Riso warning 7.1 Mohm

#1 11/03/2020 14:19:03	Riso warning 7.1 Mohm

#1 11/03/2020 14:14:15	Riso warning 7.1 Mohm

#1 11/03/2020 14:14:15	VGrid high warning 250.78 V on phase 1

#1 11/03/2020 14:09:12	Riso warning 7.1 Mohm

#1 11/03/2020 14:09:12	VGrid high warning 251.3 V on phase 1

#1 11/03/2020 14:04:08	Riso warning 7.1 Mohm

#1 11/03/2020 14:04:08	VGrid high warning 251.35 V on phase 1

#1 11/03/2020 13:59:00	Riso warning 7.1 Mohm

#1 11/03/2020 13:59:00	VGrid high warning 251.28 V on phase 1

#1 11/03/2020 13:54:13	Riso warning 7.1 Mohm

#1 11/03/2020 13:54:13	VGrid high warning 250.81 V on phase 1

#1 11/03/2020 13:49:03	Riso warning 7.1 Mohm

#1 11/03/2020 13:49:03	VGrid high warning 251.09 V on phase 1

#1 11/03/2020 13:44:08	Riso warning 7.1 Mohm

#1 11/03/2020 13:39:15	Riso warning 7.1 Mohm

#1 11/03/2020 13:34:14	Riso warning 7.1 Mohm

#1 11/03/2020 13:29:13	Riso warning 7.1 Mohm

#1 11/03/2020 13:24:13	Riso warning 7.1 Mohm

#1 11/03/2020 13:19:10	Riso warning 7.1 Mohm

#1 11/03/2020 13:14:05	Riso warning 7.1 Mohm

#1 11/03/2020 13:09:04	Riso warning 7.1 Mohm

#1 11/03/2020 13:04:10	Riso warning 7.1 Mohm

#1 11/03/2020 12:59:16	Riso warning 7.1 Mohm

#1 11/03/2020 12:54:11	Riso warning 7.1 Mohm

#1 11/03/2020 12:49:03	Riso warning 7.1 Mohm

#1 11/03/2020 12:44:02	Riso warning 7.1 Mohm

#1 11/03/2020 12:39:14	Riso warning 7.1 Mohm

#1 11/03/2020 12:34:05	Riso warning 7.1 Mohm

#1 11/03/2020 12:29:11	Riso warning 7.1 Mohm

#1 11/03/2020 12:24:00	Riso warning 7.1 Mohm

#1 11/03/2020 12:19:09	Riso warning 7.1 Mohm

#1 11/03/2020 12:14:02	Riso warning 7.1 Mohm

#1 11/03/2020 12:09:01	Riso warning 7.1 Mohm

#1 11/03/2020 12:04:14	Riso warning 7.1 Mohm

#1 11/03/2020 11:59:03	Riso warning 7.1 Mohm

#1 11/03/2020 11:54:00	Riso warning 7.1 Mohm

#1 11/03/2020 11:49:11	Riso warning 7.1 Mohm

#1 11/03/2020 11:44:02	Riso warning 7.1 Mohm

#1 11/03/2020 11:39:12	Riso warning 7.1 Mohm

#1 11/03/2020 11:34:08	Riso warning 7.1 Mohm

#1 11/03/2020 11:29:15	Riso warning 7.1 Mohm

#1 11/03/2020 11:24:03	Riso warning 7.1 Mohm

#1 11/03/2020 11:19:12	Riso warning 7.1 Mohm

#1 11/03/2020 11:14:00	Riso warning 7.1 Mohm

#1 11/03/2020 11:09:09	Riso warning 7.1 Mohm

#1 11/03/2020 11:04:09	Riso warning 7.1 Mohm

#1 11/03/2020 10:59:11	Riso warning 7.1 Mohm

#1 11/03/2020 10:54:00	Riso warning 7.1 Mohm

#1 11/03/2020 10:49:06	Riso warning 7.1 Mohm

#1 11/03/2020 10:44:09	Riso warning 7.1 Mohm

#1 11/03/2020 10:39:07	Riso warning 7.1 Mohm

#1 11/03/2020 10:34:09	Riso warning 7.1 Mohm

#1 11/03/2020 10:29:05	Riso warning 7.1 Mohm

#1 11/03/2020 10:24:01	Riso warning 7.1 Mohm

#1 11/03/2020 10:19:04	Riso warning 7.1 Mohm

#1 11/03/2020 10:14:03	Riso warning 7.1 Mohm

#1 11/03/2020 10:09:00	Riso warning 7.1 Mohm

#1 11/03/2020 10:04:07	Riso warning 7.1 Mohm

#1 11/03/2020 09:59:06	Riso warning 7.1 Mohm

#1 11/03/2020 09:54:10	Riso warning 7.1 Mohm

#1 11/03/2020 09:49:11	Riso warning 7.1 Mohm

#1 11/03/2020 09:44:05	Riso warning 7.1 Mohm

#1 11/03/2020 09:39:08	Riso warning 7.1 Mohm

#1 11/03/2020 09:34:09	Riso warning 7.1 Mohm

#1 11/03/2020 09:29:11	Riso warning 7.1 Mohm

#1 11/03/2020 09:24:03	Riso warning 7.1 Mohm

#1 11/03/2020 09:19:11	Riso warning 7.1 Mohm

#1 11/03/2020 09:14:12	Riso warning 7.1 Mohm

#1 11/03/2020 09:09:05	Riso warning 7.1 Mohm

#1 11/03/2020 09:04:06	Riso warning 7.1 Mohm

#1 11/03/2020 08:59:07	Riso warning 7.1 Mohm

#1 11/03/2020 08:54:01	Riso warning 7.1 Mohm

#1 11/03/2020 08:49:08	Riso warning 7.1 Mohm

#1 11/03/2020 08:44:11	Riso warning 7.1 Mohm

#1 11/03/2020 08:39:07	Riso warning 7.1 Mohm

#1 11/03/2020 08:34:00	Riso warning 7.1 Mohm

#1 11/03/2020 08:29:09	Riso warning 7.1 Mohm

#1 11/03/2020 08:24:14	Riso warning 7.1 Mohm

#1 11/03/2020 08:19:03	Riso warning 7.1 Mohm

#1 11/03/2020 08:14:00	Riso warning 7.1 Mohm

#1 11/03/2020 08:09:09	Riso warning 7.1 Mohm

#1 11/03/2020 08:04:07	Riso warning 7.1 Mohm

#1 11/03/2020 07:59:02	Riso warning 7.1 Mohm

#1 11/03/2020 07:54:11	Riso warning 7.1 Mohm

#1 11/03/2020 07:49:05	Riso warning 7.1 Mohm

#1 11/03/2020 07:44:05	Riso warning 7.1 Mohm

#1 11/03/2020 07:39:06	Riso warning 7.1 Mohm

#1 11/03/2020 07:34:08	Riso warning 7.1 Mohm

#1 11/03/2020 07:30:08	Sync. inverter time

#1 11/03/2020 07:29:03	Riso warning 7.1 Mohm

#1 11/03/2020 07:24:09	Riso warning 7.1 Mohm

#1 11/03/2020 07:19:02	Riso warning 7.1 Mohm

#1 11/03/2020 07:14:05	Riso warning 7.1 Mohm

#1 11/03/2020 07:09:01	Riso warning 7.1 Mohm

#1 11/03/2020 07:04:09	Riso warning 7.1 Mohm

#1 11/03/2020 06:59:08	Riso warning 7.1 Mohm

#1 11/03/2020 06:54:08	Riso warning 7.1 Mohm

#1 11/03/2020 06:49:13	Riso warning 7.1 Mohm

#1 11/03/2020 06:44:12	Riso warning 7.1 Mohm

#1 11/03/2020 06:24:57	Clean up

#1 11/03/2020 06:20:30	Missing 5' sample

#1 11/03/2020 06:14:53	Missing 5' sample

#1 11/03/2020 06:09:59	Missing 5' sample

#1 11/03/2020 06:05:32	Missing 5' sample

#1 11/03/2020 06:00:06	Missing 5' sample

#* 11/03/2020 06:00:06	123Solar awake

#* 10/03/2020 17:45:05	123Solar asleep

#1 10/03/2020 07:15:11	Sync. inverter time

#1 10/03/2020 06:20:01 
Alarm 1:               Bulk UV W011
Alarm 2:               Bulk UV W011
Alarm 3:               Bulk UV W011
Alarm 4:               Bulk UV W011

#1 10/03/2020 06:15:08	Clean up

#1 10/03/2020 06:05:28	Missing 5' sample

#* 10/03/2020 06:02:05	123Solar awake

#* 09/03/2020 17:44:05	123Solar asleep

#1 09/03/2020 07:14:55	Sync. inverter time

#1 09/03/2020 06:15:01	Clean up

#1 09/03/2020 06:10:00	Missing 5' sample

#1 09/03/2020 06:05:01	Missing 5' sample

#* 09/03/2020 06:04:06	123Solar awake

#* 08/03/2020 17:42:05	123Solar asleep

#1 08/03/2020 07:35:07	Sync. inverter time

#1 08/03/2020 06:40:14	Riso warning 7.3 Mohm

#1 08/03/2020 06:35:08	Clean up

#1 08/03/2020 06:33:17	Riso warning 7.7 Mohm

#1 08/03/2020 06:29:55	Missing 5' sample

#1 08/03/2020 06:25:28	Missing 5' sample

#1 08/03/2020 06:20:34	Missing 5' sample

#1 08/03/2020 06:14:57	Missing 5' sample

#1 08/03/2020 06:10:30	Missing 5' sample

#* 08/03/2020 06:07:00	123Solar awake

#* 07/03/2020 17:40:23	123Solar asleep

#1 07/03/2020 17:34:10	Riso warning 5.7 Mohm

#1 07/03/2020 17:29:12	Riso warning 5.7 Mohm

#1 07/03/2020 17:24:03	Riso warning 5.7 Mohm

